Action,Keyword status,Customer ID,Campaign,Ad group,Keyword,Match Type,Final URL
Add,Enabled,242-715-2166,TR Search Emergency Scotland Mainland,Glasgow - Shawlands Emergency,emergency puncture repair Shawlands,Phrase Match,https://www.tyrerescue.uk/emergency-tyre-fitting/glasgow/shawlands
Add,Enabled,242-715-2166,TR Search Emergency Scotland Mainland,Glasgow - Pollok Emergency,emergency tyre fitting Pollok,Exact Match,https://www.tyrerescue.uk/emergency-tyre-fitting/glasgow/pollok
Add,Enabled,242-715-2166,TR Search Emergency Scotland Mainland,Glasgow - Pollok Emergency,emergency tyre fitting Pollok,Phrase Match,https://www.tyrerescue.uk/emergency-tyre-fitting/glasgow/pollok
Add,Enabled,242-715-2166,TR Search Emergency Scotland Mainland,Glasgow - Pollok Emergency,emergency tyre fitter Pollok,Exact Match,https://www.tyrerescue.uk/emergency-tyre-fitting/glasgow/pollok
Add,Enabled,242-715-2166,TR Search Emergency Scotland Mainland,Glasgow - Pollok Emergency,emergency tyre fitter Pollok,Phrase Match,https://www.tyrerescue.uk/emergency-tyre-fitting/glasgow/pollok
Add,Enabled,242-715-2166,TR Search Emergency Scotland Mainland,Glasgow - Pollok Emergency,24 hour tyre fitter Pollok,Exact Match,https://www.tyrerescue.uk/emergency-tyre-fitting/glasgow/pollok
Add,Enabled,242-715-2166,TR Search Emergency Scotland Mainland,Glasgow - Pollok Emergency,24 hour tyre fitter Pollok,Phrase Match,https://www.tyrerescue.uk/emergency-tyre-fitting/glasgow/pollok
Add,Enabled,242-715-2166,TR Search Emergency Scotland Mainland,Glasgow - Pollok Emergency,24 hour tyre fitting Pollok,Exact Match,https://www.tyrerescue.uk/emergency-tyre-fitting/glasgow/pollok
Add,Enabled,242-715-2166,TR Search Emergency Scotland Mainland,Glasgow - Pollok Emergency,24 hour tyre fitting Pollok,Phrase Match,https://www.tyrerescue.uk/emergency-tyre-fitting/glasgow/pollok
Add,Enabled,242-715-2166,TR Search Emergency Scotland Mainland,Glasgow - Pollok Emergency,mobile tyre fitter Pollok,Exact Match,https://www.tyrerescue.uk/emergency-tyre-fitting/glasgow/pollok
Add,Enabled,242-715-2166,TR Search Emergency Scotland Mainland,Glasgow - Pollok Emergency,mobile tyre fitter Pollok,Phrase Match,https://www.tyrerescue.uk/emergency-tyre-fitting/glasgow/pollok
Add,Enabled,242-715-2166,TR Search Emergency Scotland Mainland,Glasgow - Pollok Emergency,mobile tyre fitting Pollok,Exact Match,https://www.tyrerescue.uk/emergency-tyre-fitting/glasgow/pollok
Add,Enabled,242-715-2166,TR Search Emergency Scotland Mainland,Glasgow - Pollok Emergency,mobile tyre fitting Pollok,Phrase Match,https://www.tyrerescue.uk/emergency-tyre-fitting/glasgow/pollok
Add,Enabled,242-715-2166,TR Search Emergency Scotland Mainland,Glasgow - Pollok Emergency,mobile tyre repair Pollok,Exact Match,https://www.tyrerescue.uk/emergency-tyre-fitting/glasgow/pollok
Add,Enabled,242-715-2166,TR Search Emergency Scotland Mainland,Glasgow - Pollok Emergency,mobile tyre repair Pollok,Phrase Match,https://www.tyrerescue.uk/emergency-tyre-fitting/glasgow/pollok
Add,Enabled,242-715-2166,TR Search Emergency Scotland Mainland,Glasgow - Pollok Emergency,flat tyre help Pollok,Exact Match,https://www.tyrerescue.uk/emergency-tyre-fitting/glasgow/pollok
Add,Enabled,242-715-2166,TR Search Emergency Scotland Mainland,Glasgow - Pollok Emergency,flat tyre help Pollok,Phrase Match,https://www.tyrerescue.uk/emergency-tyre-fitting/glasgow/pollok
Add,Enabled,242-715-2166,TR Search Emergency Scotland Mainland,Glasgow - Pollok Emergency,flat tyre repair Pollok,Exact Match,https://www.tyrerescue.uk/emergency-tyre-fitting/glasgow/pollok
Add,Enabled,242-715-2166,TR Search Emergency Scotland Mainland,Glasgow - Pollok Emergency,flat tyre repair Pollok,Phrase Match,https://www.tyrerescue.uk/emergency-tyre-fitting/glasgow/pollok
Add,Enabled,242-715-2166,TR Search Emergency Scotland Mainland,Glasgow - Pollok Emergency,roadside tyre fitting Pollok,Exact Match,https://www.tyrerescue.uk/emergency-tyre-fitting/glasgow/pollok
Add,Enabled,242-715-2166,TR Search Emergency Scotland Mainland,Glasgow - Pollok Emergency,roadside tyre fitting Pollok,Phrase Match,https://www.tyrerescue.uk/emergency-tyre-fitting/glasgow/pollok
Add,Enabled,242-715-2166,TR Search Emergency Scotland Mainland,Glasgow - Pollok Emergency,tyre call out Pollok,Exact Match,https://www.tyrerescue.uk/emergency-tyre-fitting/glasgow/pollok
Add,Enabled,242-715-2166,TR Search Emergency Scotland Mainland,Glasgow - Pollok Emergency,tyre call out Pollok,Phrase Match,https://www.tyrerescue.uk/emergency-tyre-fitting/glasgow/pollok
Add,Enabled,242-715-2166,TR Search Emergency Scotland Mainland,Glasgow - Pollok Emergency,tyre callout Pollok,Exact Match,https://www.tyrerescue.uk/emergency-tyre-fitting/glasgow/pollok
Add,Enabled,242-715-2166,TR Search Emergency Scotland Mainland,Glasgow - Pollok Emergency,tyre callout Pollok,Phrase Match,https://www.tyrerescue.uk/emergency-tyre-fitting/glasgow/pollok
Add,Enabled,242-715-2166,TR Search Emergency Scotland Mainland,Glasgow - Pollok Emergency,puncture repair Pollok,Exact Match,https://www.tyrerescue.uk/emergency-tyre-fitting/glasgow/pollok
Add,Enabled,242-715-2166,TR Search Emergency Scotland Mainland,Glasgow - Pollok Emergency,puncture repair Pollok,Phrase Match,https://www.tyrerescue.uk/emergency-tyre-fitting/glasgow/pollok
Add,Enabled,242-715-2166,TR Search Emergency Scotland Mainland,Glasgow - Pollok Emergency,emergency puncture repair Pollok,Exact Match,https://www.tyrerescue.uk/emergency-tyre-fitting/glasgow/pollok
Add,Enabled,242-715-2166,TR Search Emergency Scotland Mainland,Glasgow - Pollok Emergency,emergency puncture repair Pollok,Phrase Match,https://www.tyrerescue.uk/emergency-tyre-fitting/glasgow/pollok
Add,Enabled,242-715-2166,TR Search Emergency Scotland Mainland,Glasgow - Pollokshields Emergency,emergency tyre fitting Pollokshields,Exact Match,https://www.tyrerescue.uk/emergency-tyre-fitting/glasgow/pollokshields
Add,Enabled,242-715-2166,TR Search Emergency Scotland Mainland,Glasgow - Pollokshields Emergency,emergency tyre fitting Pollokshields,Phrase Match,https://www.tyrerescue.uk/emergency-tyre-fitting/glasgow/pollokshields
Add,Enabled,242-715-2166,TR Search Emergency Scotland Mainland,Glasgow - Pollokshields Emergency,emergency tyre fitter Pollokshields,Exact Match,https://www.tyrerescue.uk/emergency-tyre-fitting/glasgow/pollokshields
Add,Enabled,242-715-2166,TR Search Emergency Scotland Mainland,Glasgow - Pollokshields Emergency,emergency tyre fitter Pollokshields,Phrase Match,https://www.tyrerescue.uk/emergency-tyre-fitting/glasgow/pollokshields
Add,Enabled,242-715-2166,TR Search Emergency Scotland Mainland,Glasgow - Pollokshields Emergency,24 hour tyre fitter Pollokshields,Exact Match,https://www.tyrerescue.uk/emergency-tyre-fitting/glasgow/pollokshields
Add,Enabled,242-715-2166,TR Search Emergency Scotland Mainland,Glasgow - Pollokshields Emergency,24 hour tyre fitter Pollokshields,Phrase Match,https://www.tyrerescue.uk/emergency-tyre-fitting/glasgow/pollokshields
Add,Enabled,242-715-2166,TR Search Emergency Scotland Mainland,Glasgow - Pollokshields Emergency,24 hour tyre fitting Pollokshields,Exact Match,https://www.tyrerescue.uk/emergency-tyre-fitting/glasgow/pollokshields
Add,Enabled,242-715-2166,TR Search Emergency Scotland Mainland,Glasgow - Pollokshields Emergency,24 hour tyre fitting Pollokshields,Phrase Match,https://www.tyrerescue.uk/emergency-tyre-fitting/glasgow/pollokshields
Add,Enabled,242-715-2166,TR Search Emergency Scotland Mainland,Glasgow - Pollokshields Emergency,mobile tyre fitter Pollokshields,Exact Match,https://www.tyrerescue.uk/emergency-tyre-fitting/glasgow/pollokshields
Add,Enabled,242-715-2166,TR Search Emergency Scotland Mainland,Glasgow - Pollokshields Emergency,mobile tyre fitter Pollokshields,Phrase Match,https://www.tyrerescue.uk/emergency-tyre-fitting/glasgow/pollokshields
Add,Enabled,242-715-2166,TR Search Emergency Scotland Mainland,Glasgow - Pollokshields Emergency,mobile tyre fitting Pollokshields,Exact Match,https://www.tyrerescue.uk/emergency-tyre-fitting/glasgow/pollokshields
Add,Enabled,242-715-2166,TR Search Emergency Scotland Mainland,Glasgow - Pollokshields Emergency,mobile tyre fitting Pollokshields,Phrase Match,https://www.tyrerescue.uk/emergency-tyre-fitting/glasgow/pollokshields
Add,Enabled,242-715-2166,TR Search Emergency Scotland Mainland,Glasgow - Pollokshields Emergency,mobile tyre repair Pollokshields,Exact Match,https://www.tyrerescue.uk/emergency-tyre-fitting/glasgow/pollokshields
Add,Enabled,242-715-2166,TR Search Emergency Scotland Mainland,Glasgow - Pollokshields Emergency,mobile tyre repair Pollokshields,Phrase Match,https://www.tyrerescue.uk/emergency-tyre-fitting/glasgow/pollokshields
Add,Enabled,242-715-2166,TR Search Emergency Scotland Mainland,Glasgow - Pollokshields Emergency,flat tyre help Pollokshields,Exact Match,https://www.tyrerescue.uk/emergency-tyre-fitting/glasgow/pollokshields
Add,Enabled,242-715-2166,TR Search Emergency Scotland Mainland,Glasgow - Pollokshields Emergency,flat tyre help Pollokshields,Phrase Match,https://www.tyrerescue.uk/emergency-tyre-fitting/glasgow/pollokshields
Add,Enabled,242-715-2166,TR Search Emergency Scotland Mainland,Glasgow - Pollokshields Emergency,flat tyre repair Pollokshields,Exact Match,https://www.tyrerescue.uk/emergency-tyre-fitting/glasgow/pollokshields
Add,Enabled,242-715-2166,TR Search Emergency Scotland Mainland,Glasgow - Pollokshields Emergency,flat tyre repair Pollokshields,Phrase Match,https://www.tyrerescue.uk/emergency-tyre-fitting/glasgow/pollokshields
Add,Enabled,242-715-2166,TR Search Emergency Scotland Mainland,Glasgow - Pollokshields Emergency,roadside tyre fitting Pollokshields,Exact Match,https://www.tyrerescue.uk/emergency-tyre-fitting/glasgow/pollokshields
Add,Enabled,242-715-2166,TR Search Emergency Scotland Mainland,Glasgow - Pollokshields Emergency,roadside tyre fitting Pollokshields,Phrase Match,https://www.tyrerescue.uk/emergency-tyre-fitting/glasgow/pollokshields
Add,Enabled,242-715-2166,TR Search Emergency Scotland Mainland,Glasgow - Pollokshields Emergency,tyre call out Pollokshields,Exact Match,https://www.tyrerescue.uk/emergency-tyre-fitting/glasgow/pollokshields
Add,Enabled,242-715-2166,TR Search Emergency Scotland Mainland,Glasgow - Pollokshields Emergency,tyre call out Pollokshields,Phrase Match,https://www.tyrerescue.uk/emergency-tyre-fitting/glasgow/pollokshields
Add,Enabled,242-715-2166,TR Search Emergency Scotland Mainland,Glasgow - Pollokshields Emergency,tyre callout Pollokshields,Exact Match,https://www.tyrerescue.uk/emergency-tyre-fitting/glasgow/pollokshields
Add,Enabled,242-715-2166,TR Search Emergency Scotland Mainland,Glasgow - Pollokshields Emergency,tyre callout Pollokshields,Phrase Match,https://www.tyrerescue.uk/emergency-tyre-fitting/glasgow/pollokshields
Add,Enabled,242-715-2166,TR Search Emergency Scotland Mainland,Glasgow - Pollokshields Emergency,puncture repair Pollokshields,Exact Match,https://www.tyrerescue.uk/emergency-tyre-fitting/glasgow/pollokshields
Add,Enabled,242-715-2166,TR Search Emergency Scotland Mainland,Glasgow - Pollokshields Emergency,puncture repair Pollokshields,Phrase Match,https://www.tyrerescue.uk/emergency-tyre-fitting/glasgow/pollokshields
Add,Enabled,242-715-2166,TR Search Emergency Scotland Mainland,Glasgow - Pollokshields Emergency,emergency puncture repair Pollokshields,Exact Match,https://www.tyrerescue.uk/emergency-tyre-fitting/glasgow/pollokshields
Add,Enabled,242-715-2166,TR Search Emergency Scotland Mainland,Glasgow - Pollokshields Emergency,emergency puncture repair Pollokshields,Phrase Match,https://www.tyrerescue.uk/emergency-tyre-fitting/glasgow/pollokshields
Add,Enabled,242-715-2166,TR Search Emergency Scotland Mainland,Glasgow - Maryhill Emergency,emergency tyre fitting Maryhill,Exact Match,https://www.tyrerescue.uk/emergency-tyre-fitting/glasgow/maryhill
Add,Enabled,242-715-2166,TR Search Emergency Scotland Mainland,Glasgow - Maryhill Emergency,emergency tyre fitting Maryhill,Phrase Match,https://www.tyrerescue.uk/emergency-tyre-fitting/glasgow/maryhill
Add,Enabled,242-715-2166,TR Search Emergency Scotland Mainland,Glasgow - Maryhill Emergency,emergency tyre fitter Maryhill,Exact Match,https://www.tyrerescue.uk/emergency-tyre-fitting/glasgow/maryhill
Add,Enabled,242-715-2166,TR Search Emergency Scotland Mainland,Glasgow - Maryhill Emergency,emergency tyre fitter Maryhill,Phrase Match,https://www.tyrerescue.uk/emergency-tyre-fitting/glasgow/maryhill
Add,Enabled,242-715-2166,TR Search Emergency Scotland Mainland,Glasgow - Maryhill Emergency,24 hour tyre fitter Maryhill,Exact Match,https://www.tyrerescue.uk/emergency-tyre-fitting/glasgow/maryhill
Add,Enabled,242-715-2166,TR Search Emergency Scotland Mainland,Glasgow - Maryhill Emergency,24 hour tyre fitter Maryhill,Phrase Match,https://www.tyrerescue.uk/emergency-tyre-fitting/glasgow/maryhill
Add,Enabled,242-715-2166,TR Search Emergency Scotland Mainland,Glasgow - Maryhill Emergency,24 hour tyre fitting Maryhill,Exact Match,https://www.tyrerescue.uk/emergency-tyre-fitting/glasgow/maryhill
Add,Enabled,242-715-2166,TR Search Emergency Scotland Mainland,Glasgow - Maryhill Emergency,24 hour tyre fitting Maryhill,Phrase Match,https://www.tyrerescue.uk/emergency-tyre-fitting/glasgow/maryhill
Add,Enabled,242-715-2166,TR Search Emergency Scotland Mainland,Glasgow - Maryhill Emergency,mobile tyre fitter Maryhill,Exact Match,https://www.tyrerescue.uk/emergency-tyre-fitting/glasgow/maryhill
Add,Enabled,242-715-2166,TR Search Emergency Scotland Mainland,Glasgow - Maryhill Emergency,mobile tyre fitter Maryhill,Phrase Match,https://www.tyrerescue.uk/emergency-tyre-fitting/glasgow/maryhill
Add,Enabled,242-715-2166,TR Search Emergency Scotland Mainland,Glasgow - Maryhill Emergency,mobile tyre fitting Maryhill,Exact Match,https://www.tyrerescue.uk/emergency-tyre-fitting/glasgow/maryhill
Add,Enabled,242-715-2166,TR Search Emergency Scotland Mainland,Glasgow - Maryhill Emergency,mobile tyre fitting Maryhill,Phrase Match,https://www.tyrerescue.uk/emergency-tyre-fitting/glasgow/maryhill
Add,Enabled,242-715-2166,TR Search Emergency Scotland Mainland,Glasgow - Maryhill Emergency,mobile tyre repair Maryhill,Exact Match,https://www.tyrerescue.uk/emergency-tyre-fitting/glasgow/maryhill
Add,Enabled,242-715-2166,TR Search Emergency Scotland Mainland,Glasgow - Maryhill Emergency,mobile tyre repair Maryhill,Phrase Match,https://www.tyrerescue.uk/emergency-tyre-fitting/glasgow/maryhill
Add,Enabled,242-715-2166,TR Search Emergency Scotland Mainland,Glasgow - Maryhill Emergency,flat tyre help Maryhill,Exact Match,https://www.tyrerescue.uk/emergency-tyre-fitting/glasgow/maryhill
Add,Enabled,242-715-2166,TR Search Emergency Scotland Mainland,Glasgow - Maryhill Emergency,flat tyre help Maryhill,Phrase Match,https://www.tyrerescue.uk/emergency-tyre-fitting/glasgow/maryhill
Add,Enabled,242-715-2166,TR Search Emergency Scotland Mainland,Glasgow - Maryhill Emergency,flat tyre repair Maryhill,Exact Match,https://www.tyrerescue.uk/emergency-tyre-fitting/glasgow/maryhill
Add,Enabled,242-715-2166,TR Search Emergency Scotland Mainland,Glasgow - Maryhill Emergency,flat tyre repair Maryhill,Phrase Match,https://www.tyrerescue.uk/emergency-tyre-fitting/glasgow/maryhill
Add,Enabled,242-715-2166,TR Search Emergency Scotland Mainland,Glasgow - Maryhill Emergency,roadside tyre fitting Maryhill,Exact Match,https://www.tyrerescue.uk/emergency-tyre-fitting/glasgow/maryhill
Add,Enabled,242-715-2166,TR Search Emergency Scotland Mainland,Glasgow - Maryhill Emergency,roadside tyre fitting Maryhill,Phrase Match,https://www.tyrerescue.uk/emergency-tyre-fitting/glasgow/maryhill
Add,Enabled,242-715-2166,TR Search Emergency Scotland Mainland,Glasgow - Maryhill Emergency,tyre call out Maryhill,Exact Match,https://www.tyrerescue.uk/emergency-tyre-fitting/glasgow/maryhill
Add,Enabled,242-715-2166,TR Search Emergency Scotland Mainland,Glasgow - Maryhill Emergency,tyre call out Maryhill,Phrase Match,https://www.tyrerescue.uk/emergency-tyre-fitting/glasgow/maryhill
Add,Enabled,242-715-2166,TR Search Emergency Scotland Mainland,Glasgow - Maryhill Emergency,tyre callout Maryhill,Exact Match,https://www.tyrerescue.uk/emergency-tyre-fitting/glasgow/maryhill
Add,Enabled,242-715-2166,TR Search Emergency Scotland Mainland,Glasgow - Maryhill Emergency,tyre callout Maryhill,Phrase Match,https://www.tyrerescue.uk/emergency-tyre-fitting/glasgow/maryhill
Add,Enabled,242-715-2166,TR Search Emergency Scotland Mainland,Glasgow - Maryhill Emergency,puncture repair Maryhill,Exact Match,https://www.tyrerescue.uk/emergency-tyre-fitting/glasgow/maryhill
Add,Enabled,242-715-2166,TR Search Emergency Scotland Mainland,Glasgow - Maryhill Emergency,puncture repair Maryhill,Phrase Match,https://www.tyrerescue.uk/emergency-tyre-fitting/glasgow/maryhill
Add,Enabled,242-715-2166,TR Search Emergency Scotland Mainland,Glasgow - Maryhill Emergency,emergency puncture repair Maryhill,Exact Match,https://www.tyrerescue.uk/emergency-tyre-fitting/glasgow/maryhill
Add,Enabled,242-715-2166,TR Search Emergency Scotland Mainland,Glasgow - Maryhill Emergency,emergency puncture repair Maryhill,Phrase Match,https://www.tyrerescue.uk/emergency-tyre-fitting/glasgow/maryhill
Add,Enabled,242-715-2166,TR Search Emergency Scotland Mainland,Glasgow - Springburn Emergency,emergency tyre fitting Springburn,Exact Match,https://www.tyrerescue.uk/emergency-tyre-fitting/glasgow/springburn
Add,Enabled,242-715-2166,TR Search Emergency Scotland Mainland,Glasgow - Springburn Emergency,emergency tyre fitting Springburn,Phrase Match,https://www.tyrerescue.uk/emergency-tyre-fitting/glasgow/springburn
Add,Enabled,242-715-2166,TR Search Emergency Scotland Mainland,Glasgow - Springburn Emergency,emergency tyre fitter Springburn,Exact Match,https://www.tyrerescue.uk/emergency-tyre-fitting/glasgow/springburn
Add,Enabled,242-715-2166,TR Search Emergency Scotland Mainland,Glasgow - Springburn Emergency,emergency tyre fitter Springburn,Phrase Match,https://www.tyrerescue.uk/emergency-tyre-fitting/glasgow/springburn
Add,Enabled,242-715-2166,TR Search Emergency Scotland Mainland,Glasgow - Springburn Emergency,24 hour tyre fitter Springburn,Exact Match,https://www.tyrerescue.uk/emergency-tyre-fitting/glasgow/springburn
Add,Enabled,242-715-2166,TR Search Emergency Scotland Mainland,Glasgow - Springburn Emergency,24 hour tyre fitter Springburn,Phrase Match,https://www.tyrerescue.uk/emergency-tyre-fitting/glasgow/springburn
