Action,Ad status,Customer ID,Campaign ID,Ad group,Ad type,Headline 1,Headline 2,Headline 3,Headline 4,Headline 5,Headline 6,Headline 7,Headline 8,Headline 9,Headline 10,Headline 11,Headline 12,Headline 13,Headline 14,Headline 15,Description,Description 2,Description 3,Description 4,Headline 1 position,Headline 2 position,Path 1,Path 2,Final URL
Add,Enabled,242-715-2166,23976658719,Glasgow - Riddrie Emergency,Responsive search ad,Emergency Tyre Fitting,Call 0141 266 0690,24/7 Mobile Tyre Help,24 Hour Tyre Fitter,Mobile Tyre Fitter,Flat Tyre Help Now,Roadside Tyre Help,Call Now For Tyres,Callout From GBP49,Fitting From GBP20,Repair From GBP25,We Come To Your Location,No Tow Truck Needed,Fast Emergency Dispatch,Riddrie Tyre Help,Flat tyre in Riddrie? Call Tyre Rescue 24/7 for mobile tyre fitting help.,Emergency mobile tyre fitter sent to your location. Callout from GBP49.,Tyre size and price confirmed first. Call now for urgent roadside tyre help.,Book online or call now. Fitting from GBP20 and puncture repair from GBP25.,1,2,emergency,riddrie,https://www.tyrerescue.uk/emergency-tyre-fitting/glasgow/riddrie
Add,Enabled,242-715-2166,23976658719,Glasgow - Carntyne Emergency,Responsive search ad,Emergency Tyre Fitting,Call 0141 266 0690,24/7 Mobile Tyre Help,24 Hour Tyre Fitter,Mobile Tyre Fitter,Flat Tyre Help Now,Roadside Tyre Help,Call Now For Tyres,Callout From GBP49,Fitting From GBP20,Repair From GBP25,We Come To Your Location,No Tow Truck Needed,Fast Emergency Dispatch,Carntyne Tyre Help,Flat tyre in Carntyne? Call Tyre Rescue 24/7 for mobile tyre fitting help.,Emergency mobile tyre fitter sent to your location. Callout from GBP49.,Tyre size and price confirmed first. Call now for urgent roadside tyre help.,Book online or call now. Fitting from GBP20 and puncture repair from GBP25.,1,2,emergency,carntyne,https://www.tyrerescue.uk/emergency-tyre-fitting/glasgow/carntyne
Add,Enabled,242-715-2166,23976658719,Glasgow - Baillieston Emergency,Responsive search ad,Emergency Tyre Fitting,Call 0141 266 0690,24/7 Mobile Tyre Help,24 Hour Tyre Fitter,Mobile Tyre Fitter,Flat Tyre Help Now,Roadside Tyre Help,Call Now For Tyres,Callout From GBP49,Fitting From GBP20,Repair From GBP25,We Come To Your Location,No Tow Truck Needed,Fast Emergency Dispatch,Baillieston Tyre Help,Flat tyre in Baillieston? Call Tyre Rescue 24/7 for mobile tyre fitting help.,Emergency mobile tyre fitter sent to your location. Callout from GBP49.,Tyre size and price confirmed first. Call now for urgent roadside tyre help.,Book online or call now. Fitting from GBP20 and puncture repair from GBP25.,1,2,emergency,baillieston,https://www.tyrerescue.uk/emergency-tyre-fitting/glasgow/baillieston
Add,Enabled,242-715-2166,23976658719,Glasgow - Mount Vernon Emergency,Responsive search ad,Emergency Tyre Fitting,Call 0141 266 0690,24/7 Mobile Tyre Help,24 Hour Tyre Fitter,Mobile Tyre Fitter,Flat Tyre Help Now,Roadside Tyre Help,Call Now For Tyres,Callout From GBP49,Fitting From GBP20,Repair From GBP25,We Come To Your Location,No Tow Truck Needed,Fast Emergency Dispatch,Mount Vernon Tyre Help,Flat tyre in Mount Vernon? Call Tyre Rescue 24/7 for mobile tyre fitting help.,Emergency mobile tyre fitter sent to your location. Callout from GBP49.,Tyre size and price confirmed first. Call now for urgent roadside tyre help.,Book online or call now. Fitting from GBP20 and puncture repair from GBP25.,1,2,emergency,mount-vernon,https://www.tyrerescue.uk/emergency-tyre-fitting/glasgow/mount-vernon
Add,Enabled,242-715-2166,23976658719,Glasgow - Carmyle Emergency,Responsive search ad,Emergency Tyre Fitting,Call 0141 266 0690,24/7 Mobile Tyre Help,24 Hour Tyre Fitter,Mobile Tyre Fitter,Flat Tyre Help Now,Roadside Tyre Help,Call Now For Tyres,Callout From GBP49,Fitting From GBP20,Repair From GBP25,We Come To Your Location,No Tow Truck Needed,Fast Emergency Dispatch,Carmyle Tyre Help,Flat tyre in Carmyle? Call Tyre Rescue 24/7 for mobile tyre fitting help.,Emergency mobile tyre fitter sent to your location. Callout from GBP49.,Tyre size and price confirmed first. Call now for urgent roadside tyre help.,Book online or call now. Fitting from GBP20 and puncture repair from GBP25.,1,2,emergency,carmyle,https://www.tyrerescue.uk/emergency-tyre-fitting/glasgow/carmyle
Add,Enabled,242-715-2166,23976658719,Glasgow - Rutherglen Emergency,Responsive search ad,Emergency Tyre Fitting,Call 0141 266 0690,24/7 Mobile Tyre Help,24 Hour Tyre Fitter,Mobile Tyre Fitter,Flat Tyre Help Now,Roadside Tyre Help,Call Now For Tyres,Callout From GBP49,Fitting From GBP20,Repair From GBP25,We Come To Your Location,No Tow Truck Needed,Fast Emergency Dispatch,Rutherglen Tyre Help,Flat tyre in Rutherglen? Call Tyre Rescue 24/7 for mobile tyre fitting help.,Emergency mobile tyre fitter sent to your location. Callout from GBP49.,Tyre size and price confirmed first. Call now for urgent roadside tyre help.,Book online or call now. Fitting from GBP20 and puncture repair from GBP25.,1,2,emergency,rutherglen,https://www.tyrerescue.uk/emergency-tyre-fitting/glasgow/rutherglen
Add,Enabled,242-715-2166,23976658719,Glasgow - Cambuslang Emergency,Responsive search ad,Emergency Tyre Fitting,Call 0141 266 0690,24/7 Mobile Tyre Help,24 Hour Tyre Fitter,Mobile Tyre Fitter,Flat Tyre Help Now,Roadside Tyre Help,Call Now For Tyres,Callout From GBP49,Fitting From GBP20,Repair From GBP25,We Come To Your Location,No Tow Truck Needed,Fast Emergency Dispatch,Cambuslang Tyre Help,Flat tyre in Cambuslang? Call Tyre Rescue 24/7 for mobile tyre fitting help.,Emergency mobile tyre fitter sent to your location. Callout from GBP49.,Tyre size and price confirmed first. Call now for urgent roadside tyre help.,Book online or call now. Fitting from GBP20 and puncture repair from GBP25.,1,2,emergency,cambuslang,https://www.tyrerescue.uk/emergency-tyre-fitting/glasgow/cambuslang
Add,Enabled,242-715-2166,23976658719,Glasgow - Burnside Emergency,Responsive search ad,Emergency Tyre Fitting,Call 0141 266 0690,24/7 Mobile Tyre Help,24 Hour Tyre Fitter,Mobile Tyre Fitter,Flat Tyre Help Now,Roadside Tyre Help,Call Now For Tyres,Callout From GBP49,Fitting From GBP20,Repair From GBP25,We Come To Your Location,No Tow Truck Needed,Fast Emergency Dispatch,Burnside Tyre Help,Flat tyre in Burnside? Call Tyre Rescue 24/7 for mobile tyre fitting help.,Emergency mobile tyre fitter sent to your location. Callout from GBP49.,Tyre size and price confirmed first. Call now for urgent roadside tyre help.,Book online or call now. Fitting from GBP20 and puncture repair from GBP25.,1,2,emergency,burnside,https://www.tyrerescue.uk/emergency-tyre-fitting/glasgow/burnside
Add,Enabled,242-715-2166,23976658719,Glasgow - King's Park Emergency,Responsive search ad,Emergency Tyre Fitting,Call 0141 266 0690,24/7 Mobile Tyre Help,24 Hour Tyre Fitter,Mobile Tyre Fitter,Flat Tyre Help Now,Roadside Tyre Help,Call Now For Tyres,Callout From GBP49,Fitting From GBP20,Repair From GBP25,We Come To Your Location,No Tow Truck Needed,Fast Emergency Dispatch,King's Park Tyre Help,Flat tyre in King's Park? Call Tyre Rescue 24/7 for mobile tyre fitting help.,Emergency mobile tyre fitter sent to your location. Callout from GBP49.,Tyre size and price confirmed first. Call now for urgent roadside tyre help.,Book online or call now. Fitting from GBP20 and puncture repair from GBP25.,1,2,emergency,king-s-park,https://www.tyrerescue.uk/emergency-tyre-fitting/glasgow/kings-park
Add,Enabled,242-715-2166,23976658719,Glasgow - Croftfoot Emergency,Responsive search ad,Emergency Tyre Fitting,Call 0141 266 0690,24/7 Mobile Tyre Help,24 Hour Tyre Fitter,Mobile Tyre Fitter,Flat Tyre Help Now,Roadside Tyre Help,Call Now For Tyres,Callout From GBP49,Fitting From GBP20,Repair From GBP25,We Come To Your Location,No Tow Truck Needed,Fast Emergency Dispatch,Croftfoot Tyre Help,Flat tyre in Croftfoot? Call Tyre Rescue 24/7 for mobile tyre fitting help.,Emergency mobile tyre fitter sent to your location. Callout from GBP49.,Tyre size and price confirmed first. Call now for urgent roadside tyre help.,Book online or call now. Fitting from GBP20 and puncture repair from GBP25.,1,2,emergency,croftfoot,https://www.tyrerescue.uk/emergency-tyre-fitting/glasgow/croftfoot
Add,Enabled,242-715-2166,23976658719,Glasgow - Toryglen Emergency,Responsive search ad,Emergency Tyre Fitting,Call 0141 266 0690,24/7 Mobile Tyre Help,24 Hour Tyre Fitter,Mobile Tyre Fitter,Flat Tyre Help Now,Roadside Tyre Help,Call Now For Tyres,Callout From GBP49,Fitting From GBP20,Repair From GBP25,We Come To Your Location,No Tow Truck Needed,Fast Emergency Dispatch,Toryglen Tyre Help,Flat tyre in Toryglen? Call Tyre Rescue 24/7 for mobile tyre fitting help.,Emergency mobile tyre fitter sent to your location. Callout from GBP49.,Tyre size and price confirmed first. Call now for urgent roadside tyre help.,Book online or call now. Fitting from GBP20 and puncture repair from GBP25.,1,2,emergency,toryglen,https://www.tyrerescue.uk/emergency-tyre-fitting/glasgow/toryglen
Add,Enabled,242-715-2166,23976658719,Glasgow - Dalmarnock Emergency,Responsive search ad,Emergency Tyre Fitting,Call 0141 266 0690,24/7 Mobile Tyre Help,24 Hour Tyre Fitter,Mobile Tyre Fitter,Flat Tyre Help Now,Roadside Tyre Help,Call Now For Tyres,Callout From GBP49,Fitting From GBP20,Repair From GBP25,We Come To Your Location,No Tow Truck Needed,Fast Emergency Dispatch,Dalmarnock Tyre Help,Flat tyre in Dalmarnock? Call Tyre Rescue 24/7 for mobile tyre fitting help.,Emergency mobile tyre fitter sent to your location. Callout from GBP49.,Tyre size and price confirmed first. Call now for urgent roadside tyre help.,Book online or call now. Fitting from GBP20 and puncture repair from GBP25.,1,2,emergency,dalmarnock,https://www.tyrerescue.uk/emergency-tyre-fitting/glasgow/dalmarnock
Add,Enabled,242-715-2166,23976658719,Glasgow - Calton Emergency,Responsive search ad,Emergency Tyre Fitting,Call 0141 266 0690,24/7 Mobile Tyre Help,24 Hour Tyre Fitter,Mobile Tyre Fitter,Flat Tyre Help Now,Roadside Tyre Help,Call Now For Tyres,Callout From GBP49,Fitting From GBP20,Repair From GBP25,We Come To Your Location,No Tow Truck Needed,Fast Emergency Dispatch,Calton Tyre Help,Flat tyre in Calton? Call Tyre Rescue 24/7 for mobile tyre fitting help.,Emergency mobile tyre fitter sent to your location. Callout from GBP49.,Tyre size and price confirmed first. Call now for urgent roadside tyre help.,Book online or call now. Fitting from GBP20 and puncture repair from GBP25.,1,2,emergency,calton,https://www.tyrerescue.uk/emergency-tyre-fitting/glasgow/calton
Add,Enabled,242-715-2166,23976658719,Glasgow - Barlanark Emergency,Responsive search ad,Emergency Tyre Fitting,Call 0141 266 0690,24/7 Mobile Tyre Help,24 Hour Tyre Fitter,Mobile Tyre Fitter,Flat Tyre Help Now,Roadside Tyre Help,Call Now For Tyres,Callout From GBP49,Fitting From GBP20,Repair From GBP25,We Come To Your Location,No Tow Truck Needed,Fast Emergency Dispatch,Barlanark Tyre Help,Flat tyre in Barlanark? Call Tyre Rescue 24/7 for mobile tyre fitting help.,Emergency mobile tyre fitter sent to your location. Callout from GBP49.,Tyre size and price confirmed first. Call now for urgent roadside tyre help.,Book online or call now. Fitting from GBP20 and puncture repair from GBP25.,1,2,emergency,barlanark,https://www.tyrerescue.uk/emergency-tyre-fitting/glasgow/barlanark
Add,Enabled,242-715-2166,23976658719,Glasgow - Easterhouse Emergency,Responsive search ad,Emergency Tyre Fitting,Call 0141 266 0690,24/7 Mobile Tyre Help,24 Hour Tyre Fitter,Mobile Tyre Fitter,Flat Tyre Help Now,Roadside Tyre Help,Call Now For Tyres,Callout From GBP49,Fitting From GBP20,Repair From GBP25,We Come To Your Location,No Tow Truck Needed,Fast Emergency Dispatch,Easterhouse Tyre Help,Flat tyre in Easterhouse? Call Tyre Rescue 24/7 for mobile tyre fitting help.,Emergency mobile tyre fitter sent to your location. Callout from GBP49.,Tyre size and price confirmed first. Call now for urgent roadside tyre help.,Book online or call now. Fitting from GBP20 and puncture repair from GBP25.,1,2,emergency,easterhouse,https://www.tyrerescue.uk/emergency-tyre-fitting/glasgow/easterhouse
Add,Enabled,242-715-2166,23976658719,Glasgow - Garrowhill Emergency,Responsive search ad,Emergency Tyre Fitting,Call 0141 266 0690,24/7 Mobile Tyre Help,24 Hour Tyre Fitter,Mobile Tyre Fitter,Flat Tyre Help Now,Roadside Tyre Help,Call Now For Tyres,Callout From GBP49,Fitting From GBP20,Repair From GBP25,We Come To Your Location,No Tow Truck Needed,Fast Emergency Dispatch,Garrowhill Tyre Help,Flat tyre in Garrowhill? Call Tyre Rescue 24/7 for mobile tyre fitting help.,Emergency mobile tyre fitter sent to your location. Callout from GBP49.,Tyre size and price confirmed first. Call now for urgent roadside tyre help.,Book online or call now. Fitting from GBP20 and puncture repair from GBP25.,1,2,emergency,garrowhill,https://www.tyrerescue.uk/emergency-tyre-fitting/glasgow/garrowhill
Add,Enabled,242-715-2166,23976658719,Glasgow - Cranhill Emergency,Responsive search ad,Emergency Tyre Fitting,Call 0141 266 0690,24/7 Mobile Tyre Help,24 Hour Tyre Fitter,Mobile Tyre Fitter,Flat Tyre Help Now,Roadside Tyre Help,Call Now For Tyres,Callout From GBP49,Fitting From GBP20,Repair From GBP25,We Come To Your Location,No Tow Truck Needed,Fast Emergency Dispatch,Cranhill Tyre Help,Flat tyre in Cranhill? Call Tyre Rescue 24/7 for mobile tyre fitting help.,Emergency mobile tyre fitter sent to your location. Callout from GBP49.,Tyre size and price confirmed first. Call now for urgent roadside tyre help.,Book online or call now. Fitting from GBP20 and puncture repair from GBP25.,1,2,emergency,cranhill,https://www.tyrerescue.uk/emergency-tyre-fitting/glasgow/cranhill
Add,Enabled,242-715-2166,23976658719,Glasgow - Robroyston Emergency,Responsive search ad,Emergency Tyre Fitting,Call 0141 266 0690,24/7 Mobile Tyre Help,24 Hour Tyre Fitter,Mobile Tyre Fitter,Flat Tyre Help Now,Roadside Tyre Help,Call Now For Tyres,Callout From GBP49,Fitting From GBP20,Repair From GBP25,We Come To Your Location,No Tow Truck Needed,Fast Emergency Dispatch,Robroyston Tyre Help,Flat tyre in Robroyston? Call Tyre Rescue 24/7 for mobile tyre fitting help.,Emergency mobile tyre fitter sent to your location. Callout from GBP49.,Tyre size and price confirmed first. Call now for urgent roadside tyre help.,Book online or call now. Fitting from GBP20 and puncture repair from GBP25.,1,2,emergency,robroyston,https://www.tyrerescue.uk/emergency-tyre-fitting/glasgow/robroyston
Add,Enabled,242-715-2166,23976658719,Glasgow - Possil Emergency,Responsive search ad,Emergency Tyre Fitting,Call 0141 266 0690,24/7 Mobile Tyre Help,24 Hour Tyre Fitter,Mobile Tyre Fitter,Flat Tyre Help Now,Roadside Tyre Help,Call Now For Tyres,Callout From GBP49,Fitting From GBP20,Repair From GBP25,We Come To Your Location,No Tow Truck Needed,Fast Emergency Dispatch,Possil Tyre Help,Flat tyre in Possil? Call Tyre Rescue 24/7 for mobile tyre fitting help.,Emergency mobile tyre fitter sent to your location. Callout from GBP49.,Tyre size and price confirmed first. Call now for urgent roadside tyre help.,Book online or call now. Fitting from GBP20 and puncture repair from GBP25.,1,2,emergency,possil,https://www.tyrerescue.uk/emergency-tyre-fitting/glasgow/possil
Add,Enabled,242-715-2166,23976658719,Glasgow - Lambhill Emergency,Responsive search ad,Emergency Tyre Fitting,Call 0141 266 0690,24/7 Mobile Tyre Help,24 Hour Tyre Fitter,Mobile Tyre Fitter,Flat Tyre Help Now,Roadside Tyre Help,Call Now For Tyres,Callout From GBP49,Fitting From GBP20,Repair From GBP25,We Come To Your Location,No Tow Truck Needed,Fast Emergency Dispatch,Lambhill Tyre Help,Flat tyre in Lambhill? Call Tyre Rescue 24/7 for mobile tyre fitting help.,Emergency mobile tyre fitter sent to your location. Callout from GBP49.,Tyre size and price confirmed first. Call now for urgent roadside tyre help.,Book online or call now. Fitting from GBP20 and puncture repair from GBP25.,1,2,emergency,lambhill,https://www.tyrerescue.uk/emergency-tyre-fitting/glasgow/lambhill
Add,Enabled,242-715-2166,23976658719,Glasgow - Ruchill Emergency,Responsive search ad,Emergency Tyre Fitting,Call 0141 266 0690,24/7 Mobile Tyre Help,24 Hour Tyre Fitter,Mobile Tyre Fitter,Flat Tyre Help Now,Roadside Tyre Help,Call Now For Tyres,Callout From GBP49,Fitting From GBP20,Repair From GBP25,We Come To Your Location,No Tow Truck Needed,Fast Emergency Dispatch,Ruchill Tyre Help,Flat tyre in Ruchill? Call Tyre Rescue 24/7 for mobile tyre fitting help.,Emergency mobile tyre fitter sent to your location. Callout from GBP49.,Tyre size and price confirmed first. Call now for urgent roadside tyre help.,Book online or call now. Fitting from GBP20 and puncture repair from GBP25.,1,2,emergency,ruchill,https://www.tyrerescue.uk/emergency-tyre-fitting/glasgow/ruchill
Add,Enabled,242-715-2166,23976658719,Glasgow - Thornliebank Emergency,Responsive search ad,Emergency Tyre Fitting,Call 0141 266 0690,24/7 Mobile Tyre Help,24 Hour Tyre Fitter,Mobile Tyre Fitter,Flat Tyre Help Now,Roadside Tyre Help,Call Now For Tyres,Callout From GBP49,Fitting From GBP20,Repair From GBP25,We Come To Your Location,No Tow Truck Needed,Fast Emergency Dispatch,Thornliebank Tyre Help,Flat tyre in Thornliebank? Call Tyre Rescue 24/7 for mobile tyre fitting help.,Emergency mobile tyre fitter sent to your location. Callout from GBP49.,Tyre size and price confirmed first. Call now for urgent roadside tyre help.,Book online or call now. Fitting from GBP20 and puncture repair from GBP25.,1,2,emergency,thornliebank,https://www.tyrerescue.uk/emergency-tyre-fitting/glasgow/thornliebank
Add,Enabled,242-715-2166,23976658719,Glasgow - Giffnock Emergency,Responsive search ad,Emergency Tyre Fitting,Call 0141 266 0690,24/7 Mobile Tyre Help,24 Hour Tyre Fitter,Mobile Tyre Fitter,Flat Tyre Help Now,Roadside Tyre Help,Call Now For Tyres,Callout From GBP49,Fitting From GBP20,Repair From GBP25,We Come To Your Location,No Tow Truck Needed,Fast Emergency Dispatch,Giffnock Tyre Help,Flat tyre in Giffnock? Call Tyre Rescue 24/7 for mobile tyre fitting help.,Emergency mobile tyre fitter sent to your location. Callout from GBP49.,Tyre size and price confirmed first. Call now for urgent roadside tyre help.,Book online or call now. Fitting from GBP20 and puncture repair from GBP25.,1,2,emergency,giffnock,https://www.tyrerescue.uk/emergency-tyre-fitting/glasgow/giffnock
